»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis ««««««««««««««««««««««««««««««««««««
»»»  Executed Version:	5.43.0
»»»  Vision Version:	5.43.2 (R)
»»»  Vision Compiled:	12/22/22
»»»  Driver Version:	5.43.1
»»»  Windows Version:	Windows 8, 8.1 or 10
»»»  Processor Information:	x86 (AMD or Intel) - 6 Processors
»»»  Tester Name:	PLC20323-466 (30V)
»»»  Tester S/N:	PLC20323-466
»»»  Internal Amp Type:	 30V RevH   5k
»»»  Internal Amp S/N:	iAB1-478/H     
»»»  Execution Count:	1
»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»««««««««««««««««««««««««««««««««««««««««««

Stored:	4/12/2025 - 18:32:8
Configured:	04/12/25 06:26:52 PM
Executed:	04/12/25 06:27:06 PM

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Sample Info ««««««««««««««««««««««««««««««««««««
Sample Name:	Internal Reference Cap
Lot Name:	N/A
Wafer Name:	N/A
Die Row/Column:	0/0
Capacitor Number:	0
Sample Area (cm2):	1.00e-04
Sample Thickness (µm):	3.00e-01

Amplifier:	Internal

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Tester Info «««««««««««««««««««««««««««««««««««
Tester Name:	PLC20323-466 (30V)
Tester Serial Number:	PLC20323-466
Return Signal Amp. Level:	1.9 [Index: 1]

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Hysteresis Info ««««««««««««««««««««««««««««««««««
Task Name:	Hyst-3
Volts:	8.00
Field:	266.67 (kV/cm)
DCBias:	0.00
DCField:	0.00 (kV/cm)
Hysteresis Period (ms):	1.00e+03
Preset:	Enabled
Preset Delay (ms):	1.00e+03
Profile:	Standard Bipolar

»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»»» Data «««««««««««««««««««««««««««««««««««««««
Points:	16001

Valid Data

Point	Time (ms)	Drive Voltage	Measured Polarization (µC/cm2)	Capacitance (µF)	Normalized Capacitance (µF/cm2)	Dielectric Constant	Instantaneous Current (mA)
12341	7.7125e+02	-7.3270	-32.300339	-1.451418	-14514.180733	-0.492261	0.000005
12342	7.7131e+02	-7.3202	-32.305600	-2.488145	-24881.452686	-0.843876	-0.000008
12343	7.7138e+02	-7.3195	-32.304723	0.414691	4146.908781	0.140646	0.000001
12344	7.7144e+02	-7.3164	-32.294640	4.768945	47689.450981	1.617429	0.000016
12345	7.7150e+02	-7.3146	-32.294201	0.207345	2073.454390	0.070323	0.000001
12346	7.7156e+02	-7.3113	-32.291132	1.451418	14514.180733	0.492261	0.000005
12347	7.7163e+02	-7.3112	-32.292009	-0.414691	-4146.908781	-0.140646	-0.000001
12348	7.7169e+02	-7.3081	-32.291571	0.207345	2073.454390	0.070323	0.000001
12349	7.7175e+02	-7.3065	-32.285433	2.902836	29028.361467	0.984522	0.000010
12350	7.7181e+02	-7.3022	-32.286748	-0.622036	-6220.363171	-0.210969	-0.000002
12351	7.7188e+02	-7.3011	-32.279734	3.317527	33175.270248	1.125168	0.000011
12352	7.7194e+02	-7.3019	-32.278857	-0.414691	-4146.908781	-0.140646	0.000001
12353	7.7200e+02	-7.2977	-32.277980	0.414691	4146.908781	0.140646	0.000001
12354	7.7206e+02	-7.2957	-32.278419	-0.207345	-2073.454390	-0.070323	-0.000001
12355	7.7213e+02	-7.2955	-32.279734	-0.622036	-6220.363171	-0.210969	-0.000002
12356	7.7219e+02	-7.2913	-32.273596	2.902836	29028.361467	0.984522	0.000010
12357	7.7225e+02	-7.2905	-32.269650	1.866109	18661.089514	0.632907	0.000006
12358	7.7231e+02	-7.2880	-32.270966	-0.622036	-6220.363171	-0.210969	-0.000002
12359	7.7238e+02	-7.2869	-32.265266	2.695491	26954.907076	0.914199	0.000009
12360	7.7244e+02	-7.2833	-32.268774	-1.658764	-16587.635124	-0.562584	-0.000006
12361	7.7250e+02	-7.2848	-32.268335	-0.207345	-2073.454390	-0.070323	0.000001
12362	7.7256e+02	-7.2799	-32.262197	2.902836	29028.361467	0.984522	0.000010
12363	7.7263e+02	-7.2778	-32.260005	1.036727	10367.271952	0.351615	0.000004
12364	7.7269e+02	-7.2776	-32.256937	1.451418	14514.180733	0.492261	0.000005
12365	7.7275e+02	-7.2736	-32.254306	1.244073	12440.726343	0.421938	0.000004
12366	7.7281e+02	-7.2732	-32.255183	-0.414691	-4146.908781	-0.140646	-0.000001
12367	7.7288e+02	-7.2702	-32.250360	2.280800	22807.998295	0.773553	0.000008
12368	7.7294e+02	-7.2672	-32.252991	-1.244073	-12440.726343	-0.421938	-0.000004
12369	7.7300e+02	-7.2678	-32.249484	-1.658764	-16587.635124	-0.562584	0.000006
12370	7.7306e+02	-7.2648	-32.249045	0.207345	2073.454390	0.070323	0.000001
12371	7.7313e+02	-7.2630	-32.242469	3.110182	31101.815857	1.054845	0.000011
12372	7.7319e+02	-7.2600	-32.245100	-1.244073	-12440.726343	-0.421938	-0.000004
12373	7.7325e+02	-7.2575	-32.247292	-1.036727	-10367.271952	-0.351615	-0.000004
12374	7.7331e+02	-7.2572	-32.238962	3.939563	39395.633419	1.336137	0.000013
12375	7.7338e+02	-7.2547	-32.241154	-1.036727	-10367.271952	-0.351615	-0.000004
12376	7.7344e+02	-7.2518	-32.232386	4.146909	41469.087810	1.406460	0.000014
12377	7.7350e+02	-7.2513	-32.232386	0.000000	0.000000	0.000000	0.000000
12378	7.7356e+02	-7.2492	-32.232824	-0.207345	-2073.454390	-0.070323	-0.000001
12379	7.7363e+02	-7.2463	-32.229317	1.658764	16587.635124	0.562584	0.000006
12380	7.7369e+02	-7.2440	-32.225371	1.866109	18661.089514	0.632907	0.000006
12381	7.7375e+02	-7.2420	-32.225371	0.000000	0.000000	0.000000	0.000000
12382	7.7381e+02	-7.2393	-32.221864	1.658764	16587.635124	0.562584	0.000006
12383	7.7388e+02	-7.2377	-32.221864	0.000000	0.000000	0.000000	0.000000
12384	7.7394e+02	-7.2353	-32.216603	2.488145	24881.452686	0.843876	0.000008
12385	7.7400e+02	-7.2348	-32.215726	0.414691	4146.908781	0.140646	0.000001
12386	7.7406e+02	-7.2323	-32.213973	0.829382	8293.817562	0.281292	0.000003
12387	7.7413e+02	-7.2320	-32.213973	0.000000	0.000000	0.000000	0.000000
12388	7.7419e+02	-7.2264	-32.213096	0.414691	4146.908781	0.140646	0.000001
12389	7.7425e+02	-7.2280	-32.208273	-2.280800	-22807.998295	-0.773553	0.000008
12390	7.7431e+02	-7.2216	-32.208273	0.000000	0.000000	0.000000	0.000000
12391	7.7438e+02	-7.2244	-32.204766	-1.658764	-16587.635124	-0.562584	0.000006
12392	7.7444e+02	-7.2177	-32.199505	2.488145	24881.452686	0.843876	0.000008
12393	7.7450e+02	-7.2203	-32.202136	1.244073	12440.726343	0.421938	-0.000004
12394	7.7456e+02	-7.2150	-32.196436	2.695491	26954.907076	0.914199	0.000009
12395	7.7463e+02	-7.2163	-32.197313	0.414691	4146.908781	0.140646	-0.000001
12396	7.7469e+02	-7.2114	-32.196436	0.414691	4146.908781	0.140646	0.000001
12397	7.7475e+02	-7.2100	-32.192491	1.866109	18661.089514	0.632907	0.000006
12398	7.7481e+02	-7.2075	-32.189422	1.451418	14514.180733	0.492261	0.000005
12399	7.7488e+02	-7.2061	-32.186791	1.244073	12440.726343	0.421938	0.000004
12400	7.7494e+02	-7.2044	-32.185915	0.414691	4146.908781	0.140646	0.000001
12401	7.7500e+02	-7.2039	-32.178462	3.524872	35248.724638	1.195491	0.000012
12402	7.7506e+02	-7.1998	-32.180215	-0.829382	-8293.817562	-0.281292	-0.000003
12403	7.7513e+02	-7.1983	-32.182407	-1.036727	-10367.271952	-0.351615	-0.000004
12404	7.7519e+02	-7.1966	-32.175393	3.317527	33175.270248	1.125168	0.000011
12405	7.7525e+02	-7.1963	-32.177146	-0.829382	-8293.817562	-0.281292	-0.000003
12406	7.7531e+02	-7.1926	-32.177146	0.000000	0.000000	0.000000	0.000000
12407	7.7538e+02	-7.1909	-32.168378	4.146909	41469.087810	1.406460	0.000014
12408	7.7544e+02	-7.1870	-32.168378	0.000000	0.000000	0.000000	0.000000
12409	7.7550e+02	-7.1868	-32.167063	0.622036	6220.363171	0.210969	0.000002
12410	7.7556e+02	-7.1844	-32.166186	0.414691	4146.908781	0.140646	0.000001
12411	7.7563e+02	-7.1828	-32.160048	2.902836	29028.361467	0.984522	0.000010
12412	7.7569e+02	-7.1799	-32.162679	-1.244073	-12440.726343	-0.421938	-0.000004
12413	7.7575e+02	-7.1780	-32.157418	2.488145	24881.452686	0.843876	0.000008
12414	7.7581e+02	-7.1755	-32.154788	1.244073	12440.726343	0.421938	0.000004
12415	7.7588e+02	-7.1749	-32.154788	0.000000	0.000000	0.000000	0.000000
12416	7.7594e+02	-7.1729	-32.153911	0.414691	4146.908781	0.140646	0.000001
12417	7.7600e+02	-7.1712	-32.149965	1.866109	18661.089514	0.632907	0.000006
12418	7.7606e+02	-7.1679	-32.152596	-1.244073	-12440.726343	-0.421938	-0.000004
12419	7.7613e+02	-7.1661	-32.143827	4.146909	41469.087810	1.406460	0.000014
12420	7.7619e+02	-7.1629	-32.145581	-0.829382	-8293.817562	-0.281292	-0.000003
12421	7.7625e+02	-7.1634	-32.139882	-2.695491	-26954.907076	-0.914199	0.000009
12422	7.7631e+02	-7.1593	-32.142512	-1.244073	-12440.726343	-0.421938	-0.000004
12423	7.7638e+02	-7.1592	-32.134621	3.732218	37322.179029	1.265814	0.000013
12424	7.7644e+02	-7.1560	-32.134182	0.207345	2073.454390	0.070323	0.000001
12425	7.7650e+02	-7.1558	-32.134182	0.000000	0.000000	0.000000	0.000000
12426	7.7656e+02	-7.1507	-32.131552	1.244073	12440.726343	0.421938	0.000004
12427	7.7663e+02	-7.1507	-32.126291	-2.488145	-24881.452686	-0.843876	0.000008
12428	7.7669e+02	-7.1478	-32.127606	-0.622036	-6220.363171	-0.210969	-0.000002
12429	7.7675e+02	-7.1465	-32.124537	1.451418	14514.180733	0.492261	0.000005
12430	7.7681e+02	-7.1431	-32.119715	2.280800	22807.998295	0.773553	0.000008
12431	7.7688e+02	-7.1423	-32.117961	0.829382	8293.817562	0.281292	0.000003
12432	7.7694e+02	-7.1378	-32.117961	0.000000	0.000000	0.000000	0.000000
12433	7.7700e+02	-7.1393	-32.114892	-1.451418	-14514.180733	-0.492261	0.000005
12434	7.7706e+02	-7.1346	-32.113577	0.622036	6220.363171	0.210969	0.000002
12435	7.7713e+02	-7.1352	-32.110508	-1.451418	-14514.180733	-0.492261	0.000005
12436	7.7719e+02	-7.1307	-32.108316	1.036727	10367.271952	0.351615	0.000004
12437	7.7725e+02	-7.1303	-32.107001	0.622036	6220.363171	0.210969	0.000002
12438	7.7731e+02	-7.1279	-32.104809	1.036727	10367.271952	0.351615	0.000004
12439	7.7738e+02	-7.1256	-32.101302	1.658764	16587.635124	0.562584	0.000006
12440	7.7744e+02	-7.1239	-32.098671	1.244073	12440.726343	0.421938	0.000004
12441	7.7750e+02	-7.1233	-32.096041	1.244073	12440.726343	0.421938	0.000004
12442	7.7756e+02	-7.1201	-32.094726	0.622036	6220.363171	0.210969	0.000002
12443	7.7763e+02	-7.1185	-32.097356	-1.244073	-12440.726343	-0.421938	-0.000004
12444	7.7769e+02	-7.1170	-32.089465	3.732218	37322.179029	1.265814	0.000013
12445	7.7775e+02	-7.1160	-32.087711	0.829382	8293.817562	0.281292	0.000003
12446	7.7781e+02	-7.1121	-32.080697	3.317527	33175.270248	1.125168	0.000011
12447	7.7788e+02	-7.1095	-32.084204	-1.658764	-16587.635124	-0.562584	-0.000006
12448	7.7794e+02	-7.1073	-32.081574	1.244073	12440.726343	0.421938	0.000004
12449	7.7800e+02	-7.1068	-32.077189	2.073454	20734.543905	0.703230	0.000007
12450	7.7806e+02	-7.1047	-32.075436	0.829382	8293.817562	0.281292	0.000003
12451	7.7813e+02	-7.1028	-32.074121	0.622036	6220.363171	0.210969	0.000002
12452	7.7819e+02	-7.0994	-32.069736	2.073454	20734.543905	0.703230	0.000007
12453	7.7825e+02	-7.0988	-32.067983	0.829382	8293.817562	0.281292	0.000003
12454	7.7831e+02	-7.0961	-32.065791	1.036727	10367.271952	0.351615	0.000004
12455	7.7838e+02	-7.0940	-32.065352	0.207345	2073.454390	0.070323	0.000001
12456	7.7844e+02	-7.0927	-32.062284	1.451418	14514.180733	0.492261	0.000005
12457	7.7850e+02	-7.0917	-32.060530	0.829382	8293.817562	0.281292	0.000003
12458	7.7856e+02	-7.0889	-32.059653	0.414691	4146.908781	0.140646	0.000001
12459	7.7863e+02	-7.0858	-32.055707	1.866109	18661.089514	0.632907	0.000006
12460	7.7869e+02	-7.0843	-32.046501	4.354254	43542.542200	1.476783	0.000015
12461	7.7875e+02	-7.0828	-32.050885	-2.073454	-20734.543905	-0.703230	-0.000007
12462	7.7881e+02	-7.0806	-32.045186	2.695491	26954.907076	0.914199	0.000009
12463	7.7888e+02	-7.0794	-32.042994	1.036727	10367.271952	0.351615	0.000004
12464	7.7894e+02	-7.0751	-32.044747	-0.829382	-8293.817562	-0.281292	-0.000003
12465	7.7900e+02	-7.0758	-32.041240	-1.658764	-16587.635124	-0.562584	0.000006
12466	7.7906e+02	-7.0714	-32.038610	1.244073	12440.726343	0.421938	0.000004
12467	7.7913e+02	-7.0699	-32.031595	3.317527	33175.270248	1.125168	0.000011
12468	7.7919e+02	-7.0670	-32.031595	0.000000	0.000000	0.000000	0.000000
12469	7.7925e+02	-7.0670	-32.030280	-0.622036	-6220.363171	-0.210969	0.000002
12470	7.7931e+02	-7.0627	-32.023704	3.110182	31101.815857	1.054845	0.000011
12471	7.7938e+02	-7.0626	-32.025019	-0.622036	-6220.363171	-0.210969	-0.000002
12472	7.7944e+02	-7.0588	-32.025019	0.000000	0.000000	0.000000	0.000000
12473	7.7950e+02	-7.0601	-32.022827	-1.036727	-10367.271952	-0.351615	0.000004
12474	7.7956e+02	-7.0554	-32.018881	1.866109	18661.089514	0.632907	0.000006
12475	7.7963e+02	-7.0533	-32.017566	0.622036	6220.363171	0.210969	0.000002
12476	7.7969e+02	-7.0525	-32.013620	1.866109	18661.089514	0.632907	0.000006
12477	7.7975e+02	-7.0501	-32.011867	0.829382	8293.817562	0.281292	0.000003
12478	7.7981e+02	-7.0492	-32.009236	1.244073	12440.726343	0.421938	0.000004
12479	7.7988e+02	-7.0453	-32.008359	0.414691	4146.908781	0.140646	0.000001
12480	7.7994e+02	-7.0448	-32.003975	2.073454	20734.543905	0.703230	0.000007
12481	7.8000e+02	-7.0425	-32.001345	1.244073	12440.726343	0.421938	0.000004
12482	7.8006e+02	-7.0399	-32.000030	0.622036	6220.363171	0.210969	0.000002
12483	7.8013e+02	-7.0384	-31.996961	1.451418	14514.180733	0.492261	0.000005
12484	7.8019e+02	-7.0350	-31.994330	1.244073	12440.726343	0.421938	0.000004
12485	7.8025e+02	-7.0343	-31.996084	-0.829382	-8293.817562	-0.281292	-0.000003
12486	7.8031e+02	-7.0318	-31.988193	3.732218	37322.179029	1.265814	0.000013
12487	7.8038e+02	-7.0309	-31.987316	0.414691	4146.908781	0.140646	0.000001
12488	7.8044e+02	-7.0270	-31.983809	1.658764	16587.635124	0.562584	0.000006
12489	7.8050e+02	-7.0277	-31.985124	0.622036	6220.363171	0.210969	-0.000002
12490	7.8056e+02	-7.0236	-31.984685	0.207345	2073.454390	0.070323	0.000001
12491	7.8063e+02	-7.0233	-31.979863	2.280800	22807.998295	0.773553	0.000008
12492	7.8069e+02	-7.0204	-31.977232	1.244073	12440.726343	0.421938	0.000004
12493	7.8075e+02	-7.0201	-31.976356	0.414691	4146.908781	0.140646	0.000001
12494	7.8081e+02	-7.0168	-31.971095	2.488145	24881.452686	0.843876	0.000008
12495	7.8088e+02	-7.0141	-31.968903	1.036727	10367.271952	0.351615	0.000004
12496	7.8094e+02	-7.0124	-31.964957	1.866109	18661.089514	0.632907	0.000006
12497	7.8100e+02	-7.0106	-31.969780	-2.280800	-22807.998295	-0.773553	-0.000008
12498	7.8106e+02	-7.0097	-31.966711	1.451418	14514.180733	0.492261	0.000005
12499	7.8113e+02	-7.0069	-31.964080	1.244073	12440.726343	0.421938	0.000004
12500	7.8119e+02	-7.0038	-31.958819	2.488145	24881.452686	0.843876	0.000008
12501	7.8125e+02	-7.0024	-31.959258	-0.207345	-2073.454390	-0.070323	-0.000001
12502	7.8131e+02	-6.9998	-31.959696	-0.207345	-2073.454390	-0.070323	-0.000001
12503	7.8138e+02	-7.0011	-31.955751	-1.866109	-18661.089514	-0.632907	0.000006
12504	7.8144e+02	-6.9952	-31.954874	0.414691	4146.908781	0.140646	0.000001
12505	7.8150e+02	-6.9964	-31.950490	-2.073454	-20734.543905	-0.703230	0.000007
12506	7.8156e+02	-6.9907	-31.950490	0.000000	0.000000	0.000000	0.000000
12507	7.8163e+02	-6.9916	-31.942160	-3.939563	-39395.633419	-1.336137	0.000013
12508	7.8169e+02	-6.9881	-31.943037	-0.414691	-4146.908781	-0.140646	-0.000001
12509	7.8175e+02	-6.9878	-31.939968	1.451418	14514.180733	0.492261	0.000005
12510	7.8181e+02	-6.9823	-31.935584	2.073454	20734.543905	0.703230	0.000007
12511	7.8188e+02	-6.9846	-31.936461	0.414691	4146.908781	0.140646	-0.000001
12512	7.8194e+02	-6.9798	-31.933392	1.451418	14514.180733	0.492261	0.000005
12513	7.8200e+02	-6.9791	-31.933830	-0.207345	-2073.454390	-0.070323	-0.000001
12514	7.8206e+02	-6.9758	-31.932077	0.829382	8293.817562	0.281292	0.000003
12515	7.8213e+02	-6.9748	-31.932515	-0.207345	-2073.454390	-0.070323	-0.000001
12516	7.8219e+02	-6.9727	-31.929884	1.244073	12440.726343	0.421938	0.000004
12517	7.8225e+02	-6.9708	-31.927254	1.244073	12440.726343	0.421938	0.000004
12518	7.8231e+02	-6.9680	-31.924185	1.451418	14514.180733	0.492261	0.000005
12519	7.8238e+02	-6.9662	-31.921993	1.036727	10367.271952	0.351615	0.000004
12520	7.8244e+02	-6.9650	-31.918047	1.866109	18661.089514	0.632907	0.000006
12521	7.8250e+02	-6.9630	-31.915855	1.036727	10367.271952	0.351615	0.000004
12522	7.8256e+02	-6.9613	-31.911910	1.866109	18661.089514	0.632907	0.000006
12523	7.8263e+02	-6.9594	-31.912348	-0.207345	-2073.454390	-0.070323	-0.000001
12524	7.8269e+02	-6.9551	-31.912348	0.000000	0.000000	0.000000	0.000000
12525	7.8275e+02	-6.9552	-31.909718	-1.244073	-12440.726343	-0.421938	0.000004
12526	7.8281e+02	-6.9526	-31.905334	2.073454	20734.543905	0.703230	0.000007
12527	7.8288e+02	-6.9498	-31.901826	1.658764	16587.635124	0.562584	0.000006
12528	7.8294e+02	-6.9489	-31.907087	-2.488145	-24881.452686	-0.843876	-0.000008
12529	7.8300e+02	-6.9471	-31.900511	3.110182	31101.815857	1.054845	0.000011
12530	7.8306e+02	-6.9443	-31.895250	2.488145	24881.452686	0.843876	0.000008
12531	7.8313e+02	-6.9416	-31.897442	-1.036727	-10367.271952	-0.351615	-0.000004
12532	7.8319e+02	-6.9405	-31.892181	2.488145	24881.452686	0.843876	0.000008
12533	7.8325e+02	-6.9380	-31.891305	0.414691	4146.908781	0.140646	0.000001
12534	7.8331e+02	-6.9341	-31.889551	0.829382	8293.817562	0.281292	0.000003
12535	7.8338e+02	-6.9327	-31.889113	0.207345	2073.454390	0.070323	0.000001
12536	7.8344e+02	-6.9327	-31.886482	-1.244073	-12440.726343	-0.421938	0.000004
12537	7.8350e+02	-6.9296	-31.877276	4.354254	43542.542200	1.476783	0.000015
12538	7.8356e+02	-6.9267	-31.879029	-0.829382	-8293.817562	-0.281292	-0.000003
12539	7.8363e+02	-6.9250	-31.879906	-0.414691	-4146.908781	-0.140646	-0.000001
12540	7.8369e+02	-6.9225	-31.875960	1.866109	18661.089514	0.632907	0.000006
12541	7.8375e+02	-6.9205	-31.873768	1.036727	10367.271952	0.351615	0.000004
12542	7.8381e+02	-6.9176	-31.873330	0.207345	2073.454390	0.070323	0.000001
12543	7.8388e+02	-6.9187	-31.869823	-1.658764	-16587.635124	-0.562584	0.000006
12544	7.8394e+02	-6.9137	-31.868946	0.414691	4146.908781	0.140646	0.000001
12545	7.8400e+02	-6.9144	-31.866754	-1.036727	-10367.271952	-0.351615	0.000004
12546	7.8406e+02	-6.9106	-31.864562	1.036727	10367.271952	0.351615	0.000004
12547	7.8413e+02	-6.9083	-31.861054	1.658764	16587.635124	0.562584	0.000006
12548	7.8419e+02	-6.9069	-31.858424	1.244073	12440.726343	0.421938	0.000004
12549	7.8425e+02	-6.9051	-31.858424	0.000000	0.000000	0.000000	0.000000
12550	7.8431e+02	-6.9029	-31.854040	2.073454	20734.543905	0.703230	0.000007
12551	7.8438e+02	-6.9005	-31.849217	2.280800	22807.998295	0.773553	0.000008
12552	7.8444e+02	-6.8990	-31.848779	0.207345	2073.454390	0.070323	0.000001
12553	7.8450e+02	-6.8977	-31.847025	0.829382	8293.817562	0.281292	0.000003
12554	7.8456e+02	-6.8949	-31.843080	1.866109	18661.089514	0.632907	0.000006
12555	7.8463e+02	-6.8926	-31.840011	1.451418	14514.180733	0.492261	0.000005
12556	7.8469e+02	-6.8909	-31.838257	0.829382	8293.817562	0.281292	0.000003
12557	7.8475e+02	-6.8894	-31.836504	0.829382	8293.817562	0.281292	0.000003
12558	7.8481e+02	-6.8871	-31.837819	-0.622036	-6220.363171	-0.210969	-0.000002
12559	7.8488e+02	-6.8860	-31.834750	1.451418	14514.180733	0.492261	0.000005
12560	7.8494e+02	-6.8816	-31.834312	0.207345	2073.454390	0.070323	0.000001
12561	7.8500e+02	-6.8825	-31.826859	-3.524872	-35248.724638	-1.195491	0.000012
12562	7.8506e+02	-6.8787	-31.830804	-1.866109	-18661.089514	-0.632907	-0.000006
12563	7.8513e+02	-6.8784	-31.824228	3.110182	31101.815857	1.054845	0.000011
12564	7.8519e+02	-6.8739	-31.822036	1.036727	10367.271952	0.351615	0.000004
12565	7.8525e+02	-6.8749	-31.820283	-0.829382	-8293.817562	-0.281292	0.000003
12566	7.8531e+02	-6.8695	-31.816775	1.658764	16587.635124	0.562584	0.000006
12567	7.8538e+02	-6.8703	-31.815898	-0.414691	-4146.908781	-0.140646	0.000001
12568	7.8544e+02	-6.8675	-31.817652	-0.829382	-8293.817562	-0.281292	-0.000003
12569	7.8550e+02	-6.8649	-31.812391	2.488145	24881.452686	0.843876	0.000008
12570	7.8556e+02	-6.8629	-31.808007	2.073454	20734.543905	0.703230	0.000007
12571	7.8563e+02	-6.8615	-31.800116	3.732218	37322.179029	1.265814	0.000013
12572	7.8569e+02	-6.8588	-31.806254	-2.902836	-29028.361467	-0.984522	-0.000010
12573	7.8575e+02	-6.8572	-31.804500	0.829382	8293.817562	0.281292	0.000003
12574	7.8581e+02	-6.8548	-31.800993	1.658764	16587.635124	0.562584	0.000006
12575	7.8588e+02	-6.8540	-31.797924	1.451418	14514.180733	0.492261	0.000005
12576	7.8594e+02	-6.8499	-31.797924	0.000000	0.000000	0.000000	0.000000
12577	7.8600e+02	-6.8488	-31.797485	0.207345	2073.454390	0.070323	0.000001
12578	7.8606e+02	-6.8465	-31.790909	3.110182	31101.815857	1.054845	0.000011
12579	7.8613e+02	-6.8462	-31.784772	2.902836	29028.361467	0.984522	0.000010
12580	7.8619e+02	-6.8435	-31.790032	-2.488145	-24881.452686	-0.843876	-0.000008
12581	7.8625e+02	-6.8415	-31.784772	2.488145	24881.452686	0.843876	0.000008
12582	7.8631e+02	-6.8392	-31.779511	2.488145	24881.452686	0.843876	0.000008
12583	7.8638e+02	-6.8376	-31.781264	-0.829382	-8293.817562	-0.281292	-0.000003
12584	7.8644e+02	-6.8350	-31.774250	3.317527	33175.270248	1.125168	0.000011
12585	7.8650e+02	-6.8344	-31.772935	0.622036	6220.363171	0.210969	0.000002
12586	7.8656e+02	-6.8307	-31.771619	0.622036	6220.363171	0.210969	0.000002
12587	7.8663e+02	-6.8284	-31.768112	1.658764	16587.635124	0.562584	0.000006
12588	7.8669e+02	-6.8262	-31.768550	-0.207345	-2073.454390	-0.070323	-0.000001
12589	7.8675e+02	-6.8240	-31.764605	1.866109	18661.089514	0.632907	0.000006
12590	7.8681e+02	-6.8211	-31.760659	1.866109	18661.089514	0.632907	0.000006
12591	7.8688e+02	-6.8231	-31.758467	-1.036727	-10367.271952	-0.351615	0.000004
12592	7.8694e+02	-6.8188	-31.754083	2.073454	20734.543905	0.703230	0.000007
12593	7.8700e+02	-6.8187	-31.749699	2.073454	20734.543905	0.703230	0.000007
12594	7.8706e+02	-6.8139	-31.751453	-0.829382	-8293.817562	-0.281292	-0.000003
12595	7.8713e+02	-6.8139	-31.746192	-2.488145	-24881.452686	-0.843876	0.000008
12596	7.8719e+02	-6.8105	-31.749699	-1.658764	-16587.635124	-0.562584	-0.000006
12597	7.8725e+02	-6.8102	-31.740492	4.354254	43542.542200	1.476783	0.000015
12598	7.8731e+02	-6.8068	-31.741808	-0.622036	-6220.363171	-0.210969	-0.000002
12599	7.8738e+02	-6.8058	-31.735670	2.902836	29028.361467	0.984522	0.000010
12600	7.8744e+02	-6.8034	-31.734793	0.414691	4146.908781	0.140646	0.000001
12601	7.8750e+02	-6.8012	-31.733478	0.622036	6220.363171	0.210969	0.000002
12602	7.8756e+02	-6.8003	-31.729094	2.073454	20734.543905	0.703230	0.000007
12603	7.8763e+02	-6.7950	-31.730409	-0.622036	-6220.363171	-0.210969	-0.000002
12604	7.8769e+02	-6.7982	-31.726025	-2.073454	-20734.543905	-0.703230	0.000007
12605	7.8775e+02	-6.7928	-31.719887	2.902836	29028.361467	0.984522	0.000010
12606	7.8781e+02	-6.7927	-31.722079	-1.036727	-10367.271952	-0.351615	-0.000004
12607	7.8788e+02	-6.7883	-31.718572	1.658764	16587.635124	0.562584	0.000006
12608	7.8794e+02	-6.7878	-31.711119	3.524872	35248.724638	1.195491	0.000012
12609	7.8800e+02	-6.7850	-31.710242	0.414691	4146.908781	0.140646	0.000001
12610	7.8806e+02	-6.7833	-31.710242	0.000000	0.000000	0.000000	0.000000
12611	7.8813e+02	-6.7820	-31.712434	-1.036727	-10367.271952	-0.351615	-0.000004
12612	7.8819e+02	-6.7805	-31.707173	2.488145	24881.452686	0.843876	0.000008
12613	7.8825e+02	-6.7771	-31.699720	3.524872	35248.724638	1.195491	0.000012
12614	7.8831e+02	-6.7764	-31.703228	-1.658764	-16587.635124	-0.562584	-0.000006
12615	7.8838e+02	-6.7731	-31.697090	2.902836	29028.361467	0.984522	0.000010
12616	7.8844e+02	-6.7728	-31.692706	2.073454	20734.543905	0.703230	0.000007
12617	7.8850e+02	-6.7689	-31.694460	-0.829382	-8293.817562	-0.281292	-0.000003
12618	7.8856e+02	-6.7675	-31.690514	1.866109	18661.089514	0.632907	0.000006
12619	7.8863e+02	-6.7665	-31.681746	4.146909	41469.087810	1.406460	0.000014
12620	7.8869e+02	-6.7635	-31.685253	-1.658764	-16587.635124	-0.562584	-0.000006
12621	7.8875e+02	-6.7619	-31.681307	1.866109	18661.089514	0.632907	0.000006
12622	7.8881e+02	-6.7589	-31.679554	0.829382	8293.817562	0.281292	0.000003
12623	7.8888e+02	-6.7561	-31.672978	3.110182	31101.815857	1.054845	0.000011
12624	7.8894e+02	-6.7545	-31.672978	0.000000	0.000000	0.000000	0.000000
12625	7.8900e+02	-6.7531	-31.670786	1.036727	10367.271952	0.351615	0.000004
12626	7.8906e+02	-6.7519	-31.666401	2.073454	20734.543905	0.703230	0.000007
12627	7.8913e+02	-6.7489	-31.667717	-0.622036	-6220.363171	-0.210969	-0.000002
